#time,accel_x,accel_y,accel_z
663.654481,689.485948,222.061783,10214.842000
663.654796,919.314598,592.164754,9992.780217
663.655112,1225.752797,962.267725,9326.594869
663.655428,1991.848295,1258.350101,9030.512492
663.655743,1838.629195,1850.514855,8734.430116
663.656059,1915.238745,1702.473667,8808.450710
663.656375,2145.067394,1776.494261,8956.491898
663.656690,1532.190996,1480.411884,9030.512492
663.657006,1225.752797,1258.350101,9474.636058
663.657322,1378.971896,962.267725,9770.718434
663.657638,995.924147,1036.288319,10066.800811
663.657953,995.924147,518.144159,10214.842000
663.658269,612.876398,370.102971,10288.862594
663.658585,842.705048,296.082377,10436.903782
663.658900,766.095498,666.185348,10214.842000
663.659216,1225.752797,592.164754,10140.821405
663.659532,1302.362347,518.144159,9844.739029
663.659847,1378.971896,296.082377,10288.862594
663.660163,2068.457845,444.123565,9548.656652
663.660479,2221.676944,592.164754,9548.656652
663.660794,2528.115143,1110.308913,9030.512492
663.661110,2834.553343,1480.411884,8734.430116
663.661426,3140.991542,2072.576638,8660.409521
663.661741,3447.429741,2516.700203,8808.450710
663.662057,3294.210641,2368.659014,8586.388927
663.662373,3370.820191,2812.782580,8808.450710
663.662689,3447.429741,1850.514855,8956.491898
663.663004,3370.820191,1924.535449,9400.615463
663.663320,3447.429741,2072.576638,9252.574275
663.663636,3524.039291,1776.494261,9252.574275
663.663951,3600.648841,1850.514855,9178.553681
663.664267,3524.039291,2294.638420,9178.553681
663.664583,3600.648841,2442.679609,9104.533087
663.664898,3600.648841,2590.720797,9178.553681
663.665214,3600.648841,2738.761985,9104.533087
663.665530,3830.477490,3108.864956,9178.553681
663.665845,4290.134789,3627.009116,8956.491898
663.666161,3983.696590,3997.112087,8660.409521
663.666477,4213.525239,3923.091493,8660.409521
663.666793,4290.134789,3923.091493,8586.388927
663.667108,3983.696590,3923.091493,8734.430116
663.667424,3983.696590,3997.112087,8808.450710
663.667740,3753.867940,3923.091493,9030.512492
663.668055,3524.039291,3849.070898,9474.636058
663.668371,3370.820191,3775.050304,9400.615463
663.668687,2911.162892,3478.967927,9696.697840
663.669002,2374.896044,3330.926739,9844.739029
663.669318,2374.896044,2960.823768,10140.821405
663.669634,1915.238745,2886.803174,10436.903782
663.669949,2451.505594,2368.659014,10955.047942
663.670265,1608.800546,1998.556043,11177.109724
663.670581,1608.800546,2072.576638,11399.171507
663.670896,1915.238745,2294.638420,11547.212695
663.671212,2221.676944,2960.823768,11029.068536
663.671528,2757.943793,3330.926739,10584.944971
663.671844,3294.210641,4145.153275,9548.656652
663.672159,4213.525239,4737.318029,9326.594869
663.672475,4749.792088,4811.338623,8808.450710
663.672791,4903.011187,4811.338623,8290.306550
663.673106,5362.668486,4219.173869,8512.368333
663.673422,5362.668486,3849.070898,8290.306550
663.673738,3830.477490,3478.967927,8808.450710
663.674053,2987.772442,2886.803174,9474.636058
663.674369,1608.800546,2146.597232,9918.759623
663.674685,766.095498,1628.453072,10214.842000
663.675000,-766.095498,592.164754,10881.027347
663.675316,-1915.238745,-148.041188,11843.295072
663.675632,-2374.896044,-1110.308913,11917.315666
663.675947,-2374.896044,-1924.535449,12583.501014
663.676263,-2451.505594,-1924.535449,12509.480420
663.676579,-2298.286494,-1036.288319,12361.439231
663.676895,-1072.533697,-1110.308913,11251.130318
663.677210,459.657299,444.123565,10362.883188
663.677526,1915.238745,962.267725,8956.491898
663.677842,3753.867940,1850.514855,7920.203579
663.678157,4903.011187,2072.576638,6661.853478
663.678473,5132.839837,2812.782580,6143.709319
663.678789,6052.154434,2368.659014,5847.626942
663.679104,5822.325785,2442.679609,5995.668130
663.679420,5286.058936,1776.494261,6809.894666
663.679736,3830.477490,1036.288319,7328.038826
663.680051,2298.286494,-1110.308913,8512.368333
663.680367,153.219100,-2590.720797,10584.944971
663.680683,-995.924147,-3701.029710,11991.336260
663.680999,-2604.724693,-4219.173869,12879.583391
663.681314,-2834.553343,-3701.029710,13249.686362
663.681630,-3064.381992,-3108.864956,12657.521608
663.681946,-1532.190996,-2368.659014,11917.315666
663.682262,0.000000,-1036.288319,10732.986159
663.682577,1608.800546,-0.000000,8512.368333
663.682893,3217.601092,1110.308913,7105.977043
663.683209,5209.449386,1702.473667,5773.606348
663.683525,6894.859482,1628.453072,4737.318029
663.683840,7507.735880,2442.679609,4663.297435
663.684156,7201.297681,2146.597232,4959.379811
663.684472,6741.640382,1332.370696,5181.441594
663.684788,5209.449386,222.061783,6957.935855
663.685103,3677.258390,-222.061783,9104.533087
663.685419,1532.190996,-1554.432478,10584.944971
663.685735,229.828649,-2146.597232,11769.274478
663.686051,-1072.533697,-1998.556043,11843.295072
663.686366,-1991.848295,-1184.329507,11917.315666
663.686682,-2145.067394,296.082377,11399.171507
663.686998,-1608.800546,814.226536,10362.883188
663.687314,-1149.143247,222.061783,9770.718434
663.687629,0.000000,-222.061783,9770.718434
663.687945,0.000000,-1110.308913,9178.553681
663.688261,536.266849,-666.185348,8956.491898
663.688577,1302.362347,-296.082377,8512.368333
663.688892,2298.286494,740.205942,9178.553681
663.689208,2451.505594,1258.350101,9474.636058
663.689524,2451.505594,740.205942,9770.718434
663.689840,1915.238745,1850.514855,9474.636058
663.690155,1608.800546,2294.638420,9104.533087
663.690471,1302.362347,2886.803174,9252.574275
663.690787,1838.629195,2886.803174,9696.697840
663.691103,1915.238745,2442.679609,9474.636058
663.691418,612.876398,2368.659014,9992.780217
663.691734,306.438199,1480.411884,9992.780217
663.692050,153.219100,370.102971,10436.903782
663.692366,76.609550,222.061783,10510.924376
663.692681,0.000000,-74.020594,10658.965565
663.692997,-612.876398,592.164754,10658.965565
663.693313,-1149.143247,962.267725,10584.944971
663.693629,-1378.971896,1110.308913,9918.759623
663.693944,-1455.581446,1110.308913,9918.759623
663.694260,-919.314598,740.205942,10881.027347
663.694576,-766.095498,370.102971,10510.924376
663.694892,-1608.800546,740.205942,10881.027347
663.695207,-1532.190996,1036.288319,11103.089130
663.695523,-459.657299,1702.473667,10881.027347
663.695839,459.657299,1998.556043,9622.677246
663.696155,1149.143247,2442.679609,9030.512492
663.696470,995.924147,2886.803174,8142.265362
663.696786,1302.362347,2738.761985,7402.059420
663.697102,1915.238745,2664.741391,7179.997637
663.697418,2528.115143,2146.597232,7254.018232
663.697733,1302.362347,814.226536,8142.265362
663.698049,0.000000,-814.226536,9178.553681
663.698365,-1455.581446,-1850.514855,10288.862594
663.698681,-1838.629195,-2294.638420,11917.315666
663.698996,-2451.505594,-1776.494261,12065.356855
663.699312,-2451.505594,-814.226536,11399.171507
663.699628,-2528.115143,296.082377,10807.006753
663.699944,-2451.505594,1184.329507,9992.780217
663.700259,-1149.143247,1332.370696,9030.512492
663.700575,0.000000,814.226536,8734.430116
663.700891,995.924147,-0.000000,8142.265362
663.701207,1608.800546,-518.144159,7994.224174
663.701522,1685.410096,-1480.411884,8364.327145
663.701838,1991.848295,-2516.700203,9030.512492
663.702154,2757.943793,-2146.597232,9252.574275
663.702470,3217.601092,-1406.391290,9178.553681
663.702785,2834.553343,-370.102971,8734.430116
663.703101,2068.457845,296.082377,8364.327145
663.703417,2374.896044,888.247130,7476.080014
663.703733,2068.457845,1406.391290,7476.080014
663.704048,1915.238745,518.144159,8216.285956
663.704364,1302.362347,-518.144159,8586.388927
663.704680,0.000000,-1924.535449,9030.512492
663.704996,-919.314598,-3182.885551,10436.903782
663.705311,-689.485948,-4219.173869,11547.212695
663.705627,-229.828649,-3552.988522,11325.150913
663.705943,0.000000,-2220.617826,11399.171507
663.706259,0.000000,-1332.370696,9770.718434
663.706574,306.438199,-666.185348,9326.594869
663.706890,1378.971896,222.061783,8438.347739
663.707206,2145.067394,-0.000000,8216.285956
663.707522,2604.724693,-518.144159,8438.347739
663.707837,3064.381992,-740.205942,8142.265362
663.708153,1532.190996,-1184.329507,8808.450710
663.708469,1378.971896,-1184.329507,9992.780217
663.708785,1455.581446,-962.267725,9992.780217
663.709100,1149.143247,-222.061783,9696.697840
663.709416,536.266849,444.123565,9400.615463
663.709732,459.657299,814.226536,9030.512492
663.710048,689.485948,666.185348,8808.450710
663.710363,1378.971896,222.061783,8586.388927
663.710679,842.705048,-740.205942,9474.636058
663.710995,383.047749,-1628.453072,9474.636058
663.711311,-995.924147,-1702.473667,9696.697840
663.711626,-1685.410096,-2294.638420,10510.924376
663.711942,-1302.362347,-2368.659014,11029.068536
663.712258,-1685.410096,-1554.432478,11325.150913
663.712574,-2374.896044,-444.123565,10584.944971
663.712889,-2451.505594,-0.000000,9770.718434
663.713205,-1455.581446,740.205942,9474.636058
663.713521,-536.266849,1036.288319,8808.450710
663.713837,459.657299,444.123565,8808.450710
663.714152,229.828649,-0.000000,8956.491898
663.714468,153.219100,-962.267725,9400.615463
663.714784,153.219100,-1258.350101,10362.883188
663.715100,919.314598,-888.247130,10288.862594
