#time,accel_x,accel_y,accel_z
969.044414,-1838.629195,1110.308913,10140.821405
969.044729,-1455.581446,1554.432478,9918.759623
969.045045,-1072.533697,1332.370696,9770.718434
969.045360,-842.705048,1406.391290,9918.759623
969.045676,-383.047749,1850.514855,9622.677246
969.045992,-766.095498,1480.411884,9548.656652
969.046307,-306.438199,1554.432478,9770.718434
969.046623,0.000000,1998.556043,9548.656652
969.046938,612.876398,1184.329507,9474.636058
969.047254,306.438199,1776.494261,9622.677246
969.047569,383.047749,1628.453072,9622.677246
969.047885,536.266849,1702.473667,9474.636058
969.048201,536.266849,1850.514855,9400.615463
969.048516,766.095498,1998.556043,9474.636058
969.048832,689.485948,2442.679609,9622.677246
969.049147,383.047749,2368.659014,8882.471304
969.049463,0.000000,2590.720797,8956.491898
969.049779,-459.657299,2368.659014,9326.594869
969.050094,-919.314598,2072.576638,8956.491898
969.050410,-1762.019645,2220.617826,9770.718434
969.050725,-2374.896044,1924.535449,9918.759623
969.051041,-2757.943793,1332.370696,10140.821405
969.051356,-2451.505594,962.267725,10214.842000
969.051672,-3064.381992,740.205942,10362.883188
969.051988,-2987.772442,888.247130,9696.697840
969.052303,-2451.505594,814.226536,9918.759623
969.052619,-2221.676944,1036.288319,9400.615463
969.052934,-2374.896044,1258.350101,9326.594869
969.053250,-1608.800546,2294.638420,8586.388927
969.053566,-1838.629195,2886.803174,7994.224174
969.053881,-1915.238745,3182.885551,7698.141797
969.054197,-1838.629195,2812.782580,8216.285956
969.054512,-2068.457845,2368.659014,8142.265362
969.054828,-2987.772442,2072.576638,8512.368333
969.055143,-3677.258390,1258.350101,9252.574275
969.055459,-4136.915689,1184.329507,9474.636058
969.055775,-4443.353888,296.082377,10288.862594
969.056090,-4903.011187,370.102971,10584.944971
969.056406,-4979.620737,518.144159,10658.965565
969.056721,-4979.620737,444.123565,10584.944971
969.057037,-4443.353888,666.185348,10288.862594
969.057352,-4136.915689,666.185348,9844.739029
969.057668,-3370.820191,814.226536,9696.697840
969.057984,-2681.334243,1258.350101,9474.636058
969.058299,-1608.800546,1554.432478,9030.512492
969.058615,-689.485948,1998.556043,8512.368333
969.058930,0.000000,2368.659014,8364.327145
969.059246,-153.219100,2812.782580,7994.224174
969.059562,76.609550,2812.782580,8290.306550
969.059877,76.609550,2886.803174,8660.409521
969.060193,306.438199,2516.700203,8808.450710
969.060508,0.000000,2368.659014,9474.636058
969.060824,-383.047749,1332.370696,9844.739029
969.061139,-612.876398,444.123565,10288.862594
969.061455,-536.266849,-0.000000,10584.944971
969.061771,-612.876398,-74.020594,10436.903782
969.062086,0.000000,-0.000000,10584.944971
969.062402,0.000000,518.144159,10214.842000
969.062717,306.438199,1110.308913,9622.677246
969.063033,459.657299,1776.494261,9326.594869
969.063349,536.266849,2220.617826,9326.594869
969.063664,766.095498,2368.659014,8882.471304
