#time,accel_x,accel_y,accel_z
825.555540,536.266849,-0.000000,9622.677246
825.555855,153.219100,-370.102971,9400.615463
825.556171,383.047749,-74.020594,9548.656652
825.556487,229.828649,-0.000000,9474.636058
825.556803,689.485948,-666.185348,9474.636058
825.557118,612.876398,-222.061783,9548.656652
825.557434,229.828649,-74.020594,9474.636058
825.557750,459.657299,-148.041188,9474.636058
825.558066,0.000000,-0.000000,9400.615463
825.558381,459.657299,-592.164754,9474.636058
825.558697,536.266849,-0.000000,9474.636058
825.559013,306.438199,-370.102971,9548.656652
825.559329,306.438199,-74.020594,9548.656652
825.559644,612.876398,-222.061783,9474.636058
825.559960,306.438199,-222.061783,9696.697840
825.560276,306.438199,-0.000000,9622.677246
825.560592,383.047749,-0.000000,9548.656652
825.560907,306.438199,-0.000000,9326.594869
825.561223,383.047749,222.061783,9474.636058
825.561539,306.438199,-0.000000,9474.636058
825.561855,383.047749,296.082377,9252.574275
825.562170,459.657299,-0.000000,9474.636058
825.562486,0.000000,-0.000000,9474.636058
825.562802,153.219100,-74.020594,9622.677246
825.563118,153.219100,-74.020594,9622.677246
825.563433,76.609550,-370.102971,9844.739029
825.563749,229.828649,-0.000000,9844.739029
825.564065,383.047749,-0.000000,9696.697840
825.564381,459.657299,518.144159,9474.636058
825.564696,383.047749,1036.288319,9326.594869
825.565012,1072.533697,1036.288319,9178.553681
825.565328,766.095498,814.226536,9326.594869
825.565643,612.876398,666.185348,8956.491898
825.565959,842.705048,666.185348,8956.491898
825.566275,766.095498,444.123565,9326.594869
825.566591,689.485948,444.123565,9474.636058
825.566906,612.876398,444.123565,9844.739029
825.567222,689.485948,444.123565,9696.697840
825.567538,995.924147,962.267725,9918.759623
825.567854,995.924147,962.267725,9770.718434
825.568169,1302.362347,740.205942,9474.636058
825.568485,1225.752797,1110.308913,9400.615463
825.568801,1455.581446,1406.391290,9178.553681
825.569117,1915.238745,1554.432478,9178.553681
825.569432,2068.457845,1554.432478,9178.553681
825.569748,2298.286494,1480.411884,9104.533087
825.570064,2374.896044,1554.432478,9252.574275
825.570380,2528.115143,1702.473667,9622.677246
825.570695,2451.505594,1406.391290,9474.636058
825.571011,2451.505594,1406.391290,9548.656652
825.571327,2451.505594,1850.514855,9844.739029
825.571643,2681.334243,2072.576638,9474.636058
825.571958,3064.381992,1998.556043,9696.697840
825.572274,2757.943793,2146.597232,9622.677246
825.572590,2987.772442,2220.617826,9400.615463
825.572906,2987.772442,2442.679609,9474.636058
825.573221,3064.381992,2294.638420,9474.636058
825.573537,3370.820191,2220.617826,8956.491898
825.573853,3447.429741,2516.700203,9326.594869
825.574169,3524.039291,2146.597232,9252.574275
825.574484,3217.601092,2368.659014,9474.636058
825.574800,3140.991542,2368.659014,9696.697840
825.575116,3294.210641,2442.679609,9622.677246
825.575432,2987.772442,2590.720797,9844.739029
825.575747,3140.991542,2368.659014,9844.739029
825.576063,3064.381992,2442.679609,9770.718434
825.576379,2451.505594,2368.659014,9844.739029
825.576695,2528.115143,1850.514855,9918.759623
825.577010,2374.896044,1850.514855,10140.821405
825.577326,2298.286494,1776.494261,9992.780217
825.577642,2681.334243,2220.617826,9844.739029
825.577958,2451.505594,2146.597232,9770.718434
825.578273,2604.724693,2442.679609,9770.718434
825.578589,2681.334243,2072.576638,9696.697840
825.578905,2834.553343,2368.659014,9622.677246
825.579220,2911.162892,2368.659014,9474.636058
825.579536,2604.724693,1924.535449,9326.594869
825.579852,2757.943793,1850.514855,9252.574275
825.580168,2681.334243,1924.535449,9252.574275
825.580483,2451.505594,1776.494261,9252.574275
825.580799,1838.629195,1406.391290,9474.636058
825.581115,1378.971896,1480.411884,9770.718434
825.581431,919.314598,740.205942,10140.821405
825.581746,536.266849,370.102971,10362.883188
825.582062,383.047749,-0.000000,10732.986159
825.582378,383.047749,-518.144159,10807.006753
825.582694,612.876398,-518.144159,10955.047942
825.583009,1225.752797,-0.000000,10584.944971
825.583325,1608.800546,814.226536,10288.862594
825.583641,2298.286494,1702.473667,9104.533087
825.583957,3753.867940,2146.597232,8586.388927
825.584272,3753.867940,2812.782580,7846.182985
825.584588,4213.525239,3182.885551,7254.018232
825.584904,4596.572988,2886.803174,7105.977043
825.585220,4673.182538,2442.679609,7105.977043
825.585535,4060.306139,1776.494261,7772.162391
