#time,accel_x,accel_y,accel_z
954.828349,-1149.143247,666.185348,9548.656652
954.828665,-1225.752797,888.247130,9696.697840
954.828980,-1455.581446,962.267725,9918.759623
954.829296,-1149.143247,962.267725,10362.883188
954.829612,-1225.752797,888.247130,9622.677246
954.829928,-1378.971896,1554.432478,9400.615463
954.830243,-1072.533697,1332.370696,9474.636058
954.830559,-766.095498,962.267725,9548.656652
954.830875,-229.828649,888.247130,9030.512492
954.831191,-229.828649,666.185348,9474.636058
954.831507,0.000000,740.205942,9622.677246
954.831822,153.219100,444.123565,9622.677246
954.832138,153.219100,740.205942,9696.697840
954.832454,306.438199,962.267725,9770.718434
954.832770,536.266849,1554.432478,9770.718434
954.833085,612.876398,1702.473667,9400.615463
954.833401,383.047749,2220.617826,9030.512492
954.833717,0.000000,2220.617826,8882.471304
954.834033,-306.438199,2146.597232,8882.471304
954.834348,-919.314598,2072.576638,8882.471304
954.834664,-1608.800546,1998.556043,9326.594869
954.834980,-2374.896044,1480.411884,9474.636058
954.835296,-3140.991542,962.267725,9696.697840
954.835612,-3064.381992,740.205942,9918.759623
954.835927,-3447.429741,592.164754,10140.821405
954.836243,-3600.648841,518.144159,10288.862594
954.836559,-3600.648841,888.247130,9992.780217
954.836875,-3370.820191,1036.288319,9844.739029
954.837190,-3294.210641,1480.411884,9622.677246
954.837506,-2834.553343,1850.514855,9548.656652
954.837822,-2834.553343,1998.556043,9104.533087
954.838138,-2451.505594,1776.494261,9178.553681
954.838453,-2145.067394,2146.597232,9030.512492
954.838769,-2221.676944,1850.514855,8734.430116
954.839085,-2221.676944,1850.514855,9400.615463
954.839401,-1838.629195,2072.576638,9104.533087
954.839717,-1915.238745,1776.494261,8882.471304
954.840032,-1991.848295,1924.535449,9252.574275
954.840348,-1838.629195,1776.494261,9178.553681
954.840664,-2068.457845,1702.473667,9474.636058
954.840980,-2221.676944,1554.432478,9622.677246
954.841295,-2221.676944,1850.514855,9548.656652
954.841611,-2451.505594,1850.514855,9474.636058
954.841927,-2451.505594,1480.411884,9622.677246
954.842243,-2451.505594,1258.350101,9918.759623
954.842559,-2145.067394,740.205942,9696.697840
954.842874,-1532.190996,1184.329507,9696.697840
954.843190,-1225.752797,1036.288319,9548.656652
954.843506,-995.924147,1184.329507,9844.739029
954.843822,-536.266849,1184.329507,9918.759623
954.844137,0.000000,1110.308913,9918.759623
954.844453,459.657299,1628.453072,9548.656652
954.844769,842.705048,1850.514855,9178.553681
954.845085,919.314598,1850.514855,8956.491898
954.845400,459.657299,1924.535449,8586.388927
954.845716,842.705048,1850.514855,8882.471304
954.846032,842.705048,2220.617826,8734.430116
954.846348,306.438199,1924.535449,9104.533087
954.846664,153.219100,1776.494261,9474.636058
954.846979,-306.438199,1258.350101,9548.656652
954.847295,-766.095498,444.123565,10214.842000
954.847611,-919.314598,-0.000000,10436.903782
954.847927,-995.924147,-444.123565,10807.006753
954.848242,-1072.533697,-962.267725,10881.027347
954.848558,-459.657299,-1258.350101,11103.089130
954.848874,0.000000,-1184.329507,10955.047942
954.849190,306.438199,-444.123565,10362.883188
954.849506,919.314598,-444.123565,9844.739029
954.849821,1838.629195,-296.082377,9474.636058
954.850137,2221.676944,-296.082377,9326.594869
954.850453,2681.334243,-0.000000,8882.471304
954.850769,2834.553343,296.082377,8660.409521
954.851084,2911.162892,296.082377,8586.388927
954.851400,3217.601092,-0.000000,8586.388927
954.851716,2834.553343,-814.226536,9252.574275
954.852032,2298.286494,-888.247130,9326.594869
954.852347,1532.190996,-1628.453072,9918.759623
954.852663,1302.362347,-1702.473667,10066.800811
954.852979,1149.143247,-1776.494261,9844.739029
954.853295,842.705048,-1554.432478,9696.697840
954.853610,612.876398,-1332.370696,9474.636058
954.853926,153.219100,-962.267725,9474.636058
954.854242,153.219100,-888.247130,9178.553681
954.854557,383.047749,-962.267725,9178.553681
954.854873,153.219100,-1036.288319,8956.491898
954.855189,-76.609550,-1850.514855,9030.512492
954.855504,0.000000,-1998.556043,9030.512492
954.855820,0.000000,-2072.576638,9474.636058
954.856136,383.047749,-2368.659014,9696.697840
954.856451,612.876398,-2220.617826,9992.780217
954.856767,1225.752797,-1332.370696,9400.615463
954.857083,1302.362347,-814.226536,8956.491898
954.857399,1378.971896,-592.164754,8290.306550
954.857714,1762.019645,-0.000000,8142.265362
954.858030,1685.410096,222.061783,7920.203579
954.858346,1608.800546,740.205942,7846.182985
954.858661,1225.752797,518.144159,7846.182985
954.858977,766.095498,-74.020594,8142.265362
954.859293,0.000000,-666.185348,8734.430116
954.859608,-612.876398,-888.247130,9104.533087
954.859924,-1149.143247,-1406.391290,9770.718434
954.860240,-1532.190996,-1554.432478,10214.842000
954.860555,-1991.848295,-1184.329507,10658.965565
954.860871,-1991.848295,-1110.308913,10288.862594
954.861187,-2374.896044,-962.267725,9992.780217
954.861502,-2221.676944,-666.185348,9992.780217
954.861818,-1608.800546,-0.000000,9474.636058
