#time,accel_x,accel_y,accel_z
743.763448,306.438199,-74.020594,9474.636058
743.763763,536.266849,-148.041188,9622.677246
743.764079,306.438199,-222.061783,9474.636058
743.764395,383.047749,-148.041188,9474.636058
743.764710,689.485948,-148.041188,9400.615463
743.765026,536.266849,-74.020594,9474.636058
743.765342,0.000000,-296.082377,9770.718434
743.765658,306.438199,-74.020594,9622.677246
743.765973,459.657299,-0.000000,9474.636058
743.766289,383.047749,-222.061783,9474.636058
743.766605,612.876398,-148.041188,9622.677246
743.766920,536.266849,-296.082377,9548.656652
743.767236,383.047749,-0.000000,9548.656652
743.767552,76.609550,-74.020594,9474.636058
743.767867,306.438199,-0.000000,9474.636058
743.768183,153.219100,-0.000000,9400.615463
743.768499,383.047749,370.102971,9326.594869
743.768814,76.609550,370.102971,9548.656652
743.769130,229.828649,-0.000000,9548.656652
743.769446,153.219100,-0.000000,9474.636058
743.769761,-153.219100,-592.164754,9622.677246
743.770077,153.219100,-222.061783,9770.718434
743.770393,153.219100,-518.144159,9770.718434
743.770709,0.000000,-518.144159,9696.697840
743.771024,229.828649,-148.041188,9548.656652
743.771340,612.876398,-0.000000,9400.615463
743.771656,536.266849,740.205942,9400.615463
743.771971,689.485948,1036.288319,8882.471304
743.772287,842.705048,740.205942,9252.574275
743.772603,995.924147,666.185348,8956.491898
743.772918,612.876398,666.185348,9178.553681
743.773234,612.876398,592.164754,9474.636058
743.773550,612.876398,222.061783,9474.636058
743.773865,459.657299,148.041188,9696.697840
743.774181,689.485948,-0.000000,9918.759623
743.774497,612.876398,370.102971,9622.677246
743.774812,612.876398,518.144159,9548.656652
743.775128,1149.143247,666.185348,9548.656652
743.775444,1302.362347,962.267725,9400.615463
743.775759,1532.190996,1406.391290,9400.615463
743.776075,1608.800546,1628.453072,9326.594869
743.776391,1915.238745,1406.391290,9030.512492
743.776707,2145.067394,1628.453072,8882.471304
743.777022,2298.286494,1480.411884,9104.533087
743.777338,2528.115143,1776.494261,9104.533087
743.777654,2604.724693,1924.535449,9326.594869
743.777969,2451.505594,1776.494261,9400.615463
743.778285,2528.115143,1702.473667,9474.636058
743.778601,2911.162892,1924.535449,9474.636058
743.778916,2528.115143,2146.597232,9770.718434
743.779232,2757.943793,2146.597232,9770.718434
743.779548,2834.553343,2146.597232,9548.656652
743.779863,2987.772442,2368.659014,9400.615463
743.780179,2757.943793,2368.659014,9474.636058
743.780495,3140.991542,2516.700203,9326.594869
743.780810,3217.601092,2516.700203,9326.594869
743.781126,3294.210641,2516.700203,9400.615463
743.781442,2987.772442,2516.700203,9326.594869
743.781758,3447.429741,2738.761985,9844.739029
743.782073,2834.553343,2664.741391,9548.656652
743.782389,2987.772442,2812.782580,9622.677246
743.782705,3140.991542,2664.741391,9918.759623
743.783020,3064.381992,2590.720797,9844.739029
743.783336,2757.943793,2442.679609,9548.656652
743.783652,2834.553343,2294.638420,9992.780217
743.783967,2528.115143,2146.597232,10066.800811
743.784283,2681.334243,2072.576638,10066.800811
743.784599,2911.162892,2368.659014,10140.821405
743.784914,2374.896044,2220.617826,10066.800811
743.785230,2145.067394,2368.659014,9992.780217
743.785546,2681.334243,2516.700203,9770.718434
743.785861,2911.162892,2072.576638,9844.739029
743.786177,2911.162892,2368.659014,9696.697840
743.786493,2834.553343,2146.597232,9622.677246
743.786808,2911.162892,2146.597232,9474.636058
743.787124,2604.724693,2072.576638,9474.636058
743.787440,2374.896044,2072.576638,9326.594869
743.787756,2298.286494,2072.576638,9474.636058
743.788071,1608.800546,1554.432478,9844.739029
743.788387,1378.971896,1258.350101,9770.718434
743.788703,689.485948,370.102971,10214.842000
743.789018,536.266849,-0.000000,10807.006753
743.789334,842.705048,-814.226536,11029.068536
743.789650,612.876398,-740.205942,10955.047942
743.789965,919.314598,-296.082377,10807.006753
743.790281,1378.971896,-0.000000,10510.924376
743.790597,1762.019645,962.267725,9696.697840
743.790912,2681.334243,1850.514855,9030.512492
743.791228,3447.429741,2590.720797,8586.388927
743.791544,4290.134789,3034.844362,7402.059420
743.791859,4519.963438,2960.823768,7105.977043
743.792175,4673.182538,2516.700203,7179.997637
743.792491,4519.963438,2072.576638,7328.038826
743.792807,3830.477490,1776.494261,7920.203579
743.793122,2681.334243,1184.329507,8512.368333
743.793438,1838.629195,888.247130,9030.512492
743.793754,689.485948,592.164754,9696.697840
743.794069,383.047749,296.082377,10510.924376
743.794385,-689.485948,-74.020594,10288.862594
743.794701,-919.314598,-370.102971,11029.068536
743.795016,-766.095498,-888.247130,10955.047942
743.795332,-612.876398,-814.226536,11029.068536
743.795648,0.000000,-666.185348,10955.047942
743.795963,612.876398,-148.041188,10436.903782
743.796279,1685.410096,666.185348,9992.780217
743.796595,3064.381992,1850.514855,9030.512492
743.796910,4213.525239,2960.823768,7994.224174
743.797226,5439.278036,3627.009116,7550.100608
743.797542,6511.811733,4071.132681,6661.853478
743.797857,6665.030833,4441.235652,6587.832884
743.798173,6971.469032,4515.256246,6661.853478
743.798489,6588.421283,3775.050304,6883.915261
743.798805,5669.106685,3552.988522,7698.141797
