#time,accel_x,accel_y,accel_z
1012.042419,-766.095498,1998.556043,9178.553681
1012.042734,-536.266849,1702.473667,9474.636058
1012.043050,-459.657299,1554.432478,9474.636058
1012.043365,-995.924147,1332.370696,9400.615463
1012.043681,-842.705048,1036.288319,9548.656652
1012.043997,-1072.533697,296.082377,9918.759623
1012.044312,-1149.143247,592.164754,10732.986159
1012.044628,-919.314598,814.226536,10214.842000
1012.044943,-536.266849,1036.288319,9992.780217
1012.045259,-536.266849,1184.329507,9918.759623
1012.045574,-766.095498,1406.391290,9548.656652
1012.045890,0.000000,1924.535449,9622.677246
1012.046205,0.000000,2072.576638,9326.594869
1012.046521,76.609550,2072.576638,9252.574275
1012.046836,76.609550,2072.576638,9104.533087
1012.047152,-153.219100,2072.576638,9030.512492
1012.047467,0.000000,1924.535449,9104.533087
1012.047783,-612.876398,1850.514855,9252.574275
1012.048099,-842.705048,1924.535449,9326.594869
1012.048414,-1532.190996,1924.535449,9474.636058
1012.048730,-1915.238745,1702.473667,9622.677246
1012.049045,-2374.896044,1998.556043,9696.697840
1012.049361,-2911.162892,1924.535449,9770.718434
1012.049676,-3064.381992,1998.556043,9696.697840
1012.049992,-3370.820191,1702.473667,9844.739029
1012.050307,-2987.772442,2368.659014,10214.842000
1012.050623,-3370.820191,2146.597232,9400.615463
1012.050938,-3447.429741,1850.514855,9696.697840
1012.051254,-3524.039291,1924.535449,9474.636058
1012.051569,-2834.553343,1702.473667,9326.594869
1012.051885,-2834.553343,2220.617826,9474.636058
1012.052201,-2757.943793,2368.659014,9252.574275
1012.052516,-2528.115143,2368.659014,9252.574275
1012.052832,-2221.676944,2442.679609,9326.594869
1012.053147,-2221.676944,2590.720797,9178.553681
1012.053463,-1762.019645,2960.823768,8956.491898
1012.053778,-1455.581446,3108.864956,8586.388927
1012.054094,-1532.190996,2886.803174,8660.409521
1012.054409,-2221.676944,2812.782580,8660.409521
1012.054725,-2221.676944,3034.844362,8882.471304
1012.055040,-2604.724693,2960.823768,9104.533087
1012.055356,-2911.162892,2812.782580,9400.615463
1012.055671,-3294.210641,2516.700203,9696.697840
1012.055987,-2987.772442,2146.597232,9844.739029
1012.056303,-3217.601092,2072.576638,9992.780217
1012.056618,-3294.210641,2220.617826,10214.842000
1012.056934,-3217.601092,1998.556043,10362.883188
1012.057249,-2604.724693,1776.494261,10362.883188
1012.057565,-2068.457845,1998.556043,10362.883188
1012.057880,-1915.238745,2442.679609,9770.718434
1012.058196,-1838.629195,2886.803174,9474.636058
1012.058511,-1608.800546,3330.926739,8956.491898
1012.058827,-1302.362347,3775.050304,8808.450710
1012.059142,-1072.533697,3997.112087,8660.409521
1012.059458,-766.095498,4145.153275,8734.430116
1012.059773,-1225.752797,3923.091493,8660.409521
1012.060089,-1608.800546,3182.885551,8956.491898
1012.060405,-1455.581446,2220.617826,9696.697840
1012.060720,-2374.896044,1480.411884,10362.883188
1012.061036,-2528.115143,962.267725,10732.986159
1012.061351,-2374.896044,370.102971,11029.068536
1012.061667,-2604.724693,-0.000000,11325.150913
1012.061982,-2374.896044,296.082377,11251.130318
1012.062298,-1532.190996,444.123565,10732.986159
1012.062613,-842.705048,962.267725,10362.883188
1012.062929,-459.657299,1332.370696,9918.759623
1012.063244,76.609550,1702.473667,9104.533087
1012.063560,995.924147,1480.411884,9104.533087
1012.063875,1072.533697,1998.556043,8364.327145
1012.064191,689.485948,2220.617826,7846.182985
1012.064507,459.657299,2220.617826,8142.265362
1012.064822,0.000000,1850.514855,8586.388927
1012.065138,-383.047749,1406.391290,9178.553681
1012.065453,-1455.581446,592.164754,9400.615463
1012.065769,-2221.676944,-0.000000,9770.718434
1012.066084,-2451.505594,-1406.391290,10807.006753
1012.066400,-2068.457845,-2960.823768,11621.233289
1012.066715,-2451.505594,-2886.803174,11399.171507
1012.067031,-1532.190996,-2812.782580,11251.130318
1012.067346,-229.828649,-2812.782580,11029.068536
1012.067662,459.657299,-2368.659014,10214.842000
1012.067977,1302.362347,-814.226536,9252.574275
1012.068293,2528.115143,296.082377,8142.265362
